Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2019-07-19;20,56;20,56;20,54;20,54;0;0
2019-07-18;20,54;20,60;20,54;20,56;0;0
2019-07-17;20,62;20,62;20,02;20,02;0;0
2019-07-16;20,23;20,62;20,23;20,62;0;0
2019-07-15;20,23;20,46;20,02;20,02;0;0
2019-07-12;20,67;20,67;20,46;20,46;0;0
2019-07-11;20,73;20,73;20,67;20,67;0;0
2019-07-10;20,64;20,77;20,64;20,73;0;0
2019-07-09;20,69;20,69;20,64;20,69;0;0
2019-07-08;20,34;20,69;20,02;20,02;0;0
2019-07-05;20,52;20,52;20,02;20,02;0;0
2019-07-04;22,00;22,00;20,52;20,52;0;0
2019-07-03;22,00;22,00;22,00;22,00;0;0
2019-07-02;22,04;22,04;22,04;22,04;0;0
2019-07-01;22,04;22,04;22,04;22,04;0;0
2019-06-28;22,02;22,02;22,02;22,02;0;0
2019-06-27;22,02;22,02;22,02;22,02;0;0
2019-06-26;22,02;22,02;22,02;22,02;0;0
2019-06-25;22,44;22,44;22,02;22,02;0;0
2019-06-24;22,32;22,32;22,32;22,32;0;0
2019-06-21;22,02;22,02;22,02;22,02;0;0
2019-06-20;22,02;22,02;22,02;22,02;0;0
2019-06-19;22,52;22,52;22,02;22,34;0;0
2019-06-18;22,28;23,00;22,28;22,52;0;0
2019-06-17;22,28;22,28;22,28;22,28;0;0
2019-06-14;22,28;22,28;22,28;22,28;0;0
2019-06-13;22,28;22,28;22,28;22,28;0;0
2019-06-12;23,02;23,02;22,28;22,28;0;0
2019-06-11;23,02;23,02;23,02;23,02;0;0
2019-06-07;23,40;23,40;23,40;23,40;0;0
2019-06-06;23,54;23,54;23,54;23,54;0;0
2019-06-05;23,54;23,54;23,54;23,54;0;0
2019-06-04;24,04;24,06;23,54;23,54;0;0
2019-06-03;24,06;24,06;23,97;23,97;0;0
2019-05-31;24,00;24,07;24,00;24,06;0;0
2019-05-30;24,01;24,01;24,00;24,00;0;0
2019-05-29;24,03;24,07;24,00;24,01;0;0
2019-05-28;24,00;24,13;24,00;24,05;0;0
2019-05-27;23,78;23,78;23,78;23,78;0;0
2019-05-24;24,09;24,09;24,00;24,00;0;0
2019-05-23;23,54;24,09;23,54;23,54;0;0
2019-05-22;24,05;24,17;24,05;24,11;0;0
2019-05-21;24,07;24,19;23,94;23,94;0;0
2019-05-20;24,09;24,09;24,04;24,07;0;0
2019-05-17;24,13;24,22;24,05;24,08;0;0
2019-05-16;24,17;24,32;24,17;24,17;0;0
2019-05-15;24,31;24,31;23,54;23,54;0;0
2019-05-14;24,17;24,31;24,17;24,31;0;0
2019-05-13;24,48;24,48;24,05;24,17;0;0
2019-05-10;25,03;25,03;24,48;24,48;0;0
2019-05-09;25,30;25,30;25,23;25,23;0;0
2019-05-08;25,26;25,30;25,25;25,25;0;0
2019-05-07;25,34;25,45;25,27;25,27;0;0
2019-05-06;25,02;25,02;25,02;25,02;0;0
2019-05-03;25,45;25,48;25,38;25,38;0;0
2019-05-02;25,48;25,52;25,46;25,52;0;0
2019-04-30;26,05;26,05;25,78;25,78;0;0
2019-04-29;26,42;26,42;25,78;25,78;0;0
2019-04-26;26,42;26,42;26,42;26,42;0;0
2019-04-25;26,42;26,42;26,42;26,42;0;0
2019-04-24;26,42;26,42;26,42;26,42;0;0
2019-04-23;25,64;26,42;25,64;26,42;0;0
2019-04-18;26,42;26,42;26,42;26,42;0;0
2019-04-17;25,46;26,42;25,46;26,42;0;0
2019-04-16;27,22;27,22;26,42;26,42;0;0
2019-04-15;27,40;27,40;27,22;27,22;0;0
2019-04-12;26,50;26,50;26,50;26,50;0;0
2019-04-11;26,50;26,50;26,50;26,50;0;0
2019-04-10;26,50;26,50;26,50;26,50;0;0
2019-04-09;26,50;26,50;26,50;26,50;0;0
2019-04-08;26,50;26,50;26,50;26,50;0;0
2019-04-05;26,50;26,50;26,50;26,50;0;0
2019-04-04;27,00;27,00;27,00;27,00;0;0
2019-04-03;29,70;29,70;29,70;29,70;0;0
2019-04-02;29,70;29,70;29,70;29,70;0;0
2019-04-01;29,70;29,70;29,70;29,70;0;0
2019-03-29;29,70;29,70;29,70;29,70;0;0
2019-03-28;28,00;28,00;27,00;27,00;0;0
2019-03-27;28,00;28,00;28,00;28,00;0;0
2019-03-26;30,00;30,00;30,00;30,00;0;0
2019-03-25;29,67;29,67;28,00;28,00;4.000;1.187
2019-03-22;30,00;30,00;29,26;29,51;20.000;5.922
2019-03-21;29,37;29,61;29,37;29,61;0;0
2019-03-20;30,00;30,00;29,58;29,62;0;0
2019-03-19;30,00;30,00;30,00;30,00;0;0
2019-03-18;29,73;30,00;29,73;30,00;0;0
2019-03-15;30,00;30,00;30,00;30,00;0;0
2019-03-14;30,00;30,00;30,00;30,00;0;0
2019-03-13;30,00;30,00;30,00;30,00;0;0
2019-03-12;30,00;30,00;30,00;30,00;0;0
2019-03-11;30,00;30,00;30,00;30,00;0;0
2019-03-08;30,00;30,00;30,00;30,00;0;0
2019-03-07;30,00;30,00;30,00;30,00;0;0
2019-03-06;30,00;30,00;30,00;30,00;0;0
2019-03-05;30,00;30,00;30,00;30,00;0;0
2019-03-04;30,00;30,00;30,00;30,00;0;0
2019-03-01;31,00;31,00;31,00;31,00;0;0
2019-02-28;31,75;31,75;31,00;31,00;0;0
2019-02-27;31,75;31,75;31,75;31,75;0;0
2019-02-26;31,75;31,75;31,75;31,75;0;0
2019-02-25;31,28;31,75;31,23;31,75;0;0
2019-02-22;30,53;31,41;30,53;31,28;0;0
2019-02-21;31,86;31,86;31,28;31,34;0;0
2019-02-20;31,72;31,81;31,57;31,57;0;0
2019-02-19;34,05;34,05;31,89;31,89;0;0
2019-02-18;34,55;34,55;33,43;33,43;0;0
2019-02-15;35,00;35,00;33,55;33,82;0;0
2019-02-14;34,85;34,85;34,42;34,42;0;0
2019-02-13;35,00;35,00;34,51;34,51;0;0
2019-02-12;35,00;35,00;35,00;35,00;0;0
2019-02-11;35,00;35,00;35,00;35,00;0;0
2019-02-08;35,00;35,00;35,00;35,00;0;0
2019-02-07;35,00;35,00;35,00;35,00;0;0
2019-02-06;35,00;35,00;35,00;35,00;0;0
2019-02-05;35,00;35,00;34,57;35,00;0;0
2019-02-04;35,49;35,84;35,00;35,00;0;0
2019-02-01;35,59;35,80;35,51;35,80;0;0
2019-01-31;35,77;35,77;35,68;35,68;0;0
2019-01-30;35,69;35,77;35,63;35,77;0;0
2019-01-29;35,86;35,88;35,86;35,87;0;0
2019-01-28;35,90;36,02;35,90;36,02;0;0
2019-01-25;35,94;36,02;35,91;36,02;0;0
2019-01-24;36,07;36,07;35,88;36,02;0;0
2019-01-23;36,50;36,50;36,50;36,50;0;0
2019-01-22;36,50;36,50;36,50;36,50;0;0
2019-01-21;36,50;36,50;36,50;36,50;0;0
2019-01-18;36,50;36,50;36,50;36,50;0;0
2019-01-17;36,50;36,50;36,50;36,50;0;0
2019-01-16;36,50;36,50;36,50;36,50;0;0
2019-01-15;36,50;36,50;36,50;36,50;0;0
2019-01-14;36,50;36,50;36,50;36,50;0;0
2019-01-11;36,50;36,50;36,50;36,50;0;0
2019-01-10;36,50;36,50;36,50;36,50;0;0
2019-01-09;36,50;36,50;36,50;36,50;0;0
2019-01-08;36,08;36,50;36,08;36,50;0;0
2019-01-07;36,00;36,07;36,00;36,07;0;0
2019-01-04;35,52;36,00;35,43;36,00;0;0
2019-01-03;36,50;36,50;35,75;35,79;0;0
2019-01-02;36,07;36,50;36,07;36,50;0;0
2018-12-28;35,75;35,98;35,75;35,98;0;0
2018-12-27;35,75;35,98;35,75;35,98;80.000;28.784
2018-12-21;36,06;36,06;36,06;36,06;0;0
2018-12-20;36,17;36,50;36,17;36,50;0;0
2018-12-19;34,00;34,00;34,00;34,00;0;0
2018-12-18;35,50;35,50;33,00;33,00;35.000;12.250
2018-12-17;35,00;35,50;35,00;35,50;0;0
2018-12-14;35,00;35,00;35,00;35,00;0;0
2018-12-13;35,00;35,00;35,00;35,00;0;0
2018-12-12;35,00;35,00;35,00;35,00;0;0
2018-12-11;35,00;35,00;35,00;35,00;0;0
2018-12-10;35,50;35,50;35,50;35,50;0;0
2018-12-07;35,50;35,50;34,00;34,00;1.000.000;355.000
2018-12-06;36,00;36,00;35,50;35,50;0;0
2018-12-05;36,50;36,50;36,50;36,50;0;0
2018-12-04;36,50;36,50;36,50;36,50;0;0
2018-12-03;37,45;37,45;36,00;36,50;15.000;5.618
2018-11-30;39,00;41,00;38,30;41,00;150.000;57.450
2018-11-29;39,00;39,00;39,00;39,00;0;0
2018-11-28;39,00;39,00;39,00;39,00;0;0
2018-11-27;39,00;39,00;39,00;39,00;0;0
2018-11-26;39,00;39,00;39,00;39,00;0;0
2018-11-23;39,00;39,00;39,00;39,00;0;0
2018-11-22;39,00;39,00;39,00;39,00;0;0
2018-11-21;39,50;39,50;39,00;39,00;0;0
2018-11-20;40,00;40,00;39,50;39,50;0;0
2018-11-19;41,67;41,72;40,00;40,00;0;0
2018-11-16;42,17;42,17;41,67;41,75;0;0
2018-11-15;43,00;43,00;42,50;42,50;0;0
2018-11-14;41,50;43,00;41,50;43,00;0;0
2018-11-13;40,50;41,50;40,50;41,50;0;0
2018-11-12;40,00;40,50;39,52;40,50;0;0
2018-11-09;39,98;39,98;39,98;39,98;0;0
2018-11-08;38,00;39,50;38,00;39,50;0;0
2018-11-07;36,50;38,00;36,50;38,00;0;0
2018-11-06;33,90;35,50;32,77;35,50;0;0
2018-11-05;33,71;34,00;33,71;34,00;0;0
2018-11-02;33,87;34,00;33,62;33,62;0;0
2018-11-01;34,28;34,38;34,00;34,00;0;0
2018-10-31;33,95;34,28;33,95;34,28;0;0
2018-10-30;34,52;34,52;34,06;34,06;0;0
